Benchmark,Model,Task_Name,Task_Version,Evaluation_Date,Numerical_Result,Upper_Confidence_Limit,Lower_Confidence_Limit,Boolean_Result
google/facts-search,claude-opus-4-5-20251101,Hedging Rate,1,,0.1693205944798301,,,
google/facts-search,claude-opus-4-5-20251101,Average Searches,1,,3.981953290870488,,,
google/facts-search,claude-opus-4-5-20251101,Attempted Accuracy,1,,0.8817891373801917,,,
google/facts-search,claude-opus-4-5-20251101,F1,1,,0.800231951290229,,,
google/facts-search,claude-sonnet-4-5-thinking-20250929,Public Score,1,,0.701123595505618,0.0268138586213536,0.0268138586213536,
google/facts-search,claude-sonnet-4-5-thinking-20250929,Private Score,1,,0.6951710261569416,0.0235654640949454,0.0235654640949454,
google/facts-search,claude-sonnet-4-5-thinking-20250929,Hedging Rate,1,,0.2218683651804671,,,
google/facts-search,claude-sonnet-4-5-thinking-20250929,Average Searches,1,,4.023354564755839,,,
google/facts-search,claude-sonnet-4-5-thinking-20250929,Attempted Accuracy,1,,0.8969986357435198,,,
google/facts-search,claude-sonnet-4-5-thinking-20250929,F1,1,,0.7850746268656718,,,
google/facts-search,gpt-5-mini-2025-08-07,Public Score,1,,0.6764044943820224,0.0281691462788883,0.0281691462788883,
google/facts-search,gpt-5-mini-2025-08-07,Private Score,1,,0.6810865191146881,0.0237471786253027,0.0237471786253027,
google/facts-search,gpt-5-mini-2025-08-07,Hedging Rate,1,,0.2245222929936305,,,
google/facts-search,gpt-5-mini-2025-08-07,Average Searches,1,,3.96656050955414,,,
google/facts-search,gpt-5-mini-2025-08-07,Attempted Accuracy,1,,0.8754277891854894,,,
google/facts-search,gpt-5-mini-2025-08-07,F1,1,,0.7647234678624812,,,
google/facts-search,grok-4-fast-reasoning,Public Score,1,,0.6741573033707865,0.026039701272129,0.026039701272129,
google/facts-search,grok-4-fast-reasoning,Private Score,1,,0.6720321931589537,0.0260860857627389,0.0260860857627389,
google/facts-search,grok-4-fast-reasoning,Hedging Rate,1,,0.2085987261146497,,,
google/facts-search,grok-4-fast-reasoning,Average Searches,1,,4.743630573248407,,,
google/facts-search,grok-4-fast-reasoning,Attempted Accuracy,1,,0.8504359490274983,,,
google/facts-search,grok-4-fast-reasoning,F1,1,,0.7514074074074074,,,
google/facts-search,claude-sonnet-4-20250514,Public Score,1,,0.6595505617977528,0.0294834084700799,0.0294834084700799,
google/facts-search,claude-sonnet-4-20250514,Private Score,1,,0.6659959758551308,0.0275274963473828,0.0275274963473828,
google/facts-search,claude-sonnet-4-20250514,Hedging Rate,1,,0.2261146496815286,,,
google/facts-search,claude-sonnet-4-20250514,Average Searches,1,,4.488322717622081,,,
google/facts-search,claude-sonnet-4-20250514,Attempted Accuracy,1,,0.8566529492455418,,,
google/facts-search,claude-sonnet-4-20250514,F1,1,,0.7474566128067025,,,
google/facts-search,o4-mini-2025-04-16,Public Score,1,,0.6741573033707865,0.03016382891616,0.03016382891616,
google/facts-search,o4-mini-2025-04-16,Private Score,1,,0.6519114688128773,0.0308747291770339,0.0308747291770339,
google/facts-search,o4-mini-2025-04-16,Hedging Rate,1,,0.071656050955414,,,
google/facts-search,o4-mini-2025-04-16,Average Searches,1,,4.66348195329087,,,
google/facts-search,o4-mini-2025-04-16,Attempted Accuracy,1,,0.7135506003430532,,,
google/facts-search,o4-mini-2025-04-16,F1,1,,0.6870355078447564,,,
google/facts-search,claude-opus-4-1-20250805,Public Score,1,,0.6629213483146067,0.026235335406522,0.026235335406522,
google/facts-search,claude-opus-4-1-20250805,Private Score,1,,0.6378269617706237,0.02619210331728,0.02619210331728,
google/facts-search,claude-opus-4-1-20250805,Hedging Rate,1,,0.269108280254777,,,
google/facts-search,claude-opus-4-1-20250805,Average Searches,1,,4.662420382165605,,,
google/facts-search,claude-opus-4-1-20250805,Attempted Accuracy,1,,0.8888888888888888,,,
google/facts-search,claude-opus-4-1-20250805,F1,1,,0.750689972401104,,,
google/facts-search,gpt-4.1-2025-04-14,Public Score,1,,0.6584269662921348,0.031995198060451,0.031995198060451,
google/facts-search,gpt-4.1-2025-04-14,Private Score,1,,0.6348088531187123,0.0306984315465315,0.0306984315465315,
google/facts-search,gpt-4.1-2025-04-14,Hedging Rate,1,,0.0371549893842887,,,
google/facts-search,gpt-4.1-2025-04-14,Average Searches,1,,3.1650743099787686,,,
google/facts-search,gpt-4.1-2025-04-14,Attempted Accuracy,1,,0.6708930540242558,,,
google/facts-search,gpt-4.1-2025-04-14,F1,1,,0.6581936181719849,,,
google/facts-search,gemini-2.5-pro,Public Score,1,,0.6337078651685393,0.0310993243543832,0.0310993243543832,
google/facts-search,gemini-2.5-pro,Private Score,1,,0.6428571428571429,0.0281988413637117,0.0281988413637117,
google/facts-search,gemini-2.5-pro,Hedging Rate,1,,0.1263269639065817,,,
google/facts-search,gemini-2.5-pro,Average Searches,1,,3.643312101910828,,,
google/facts-search,gemini-2.5-pro,Attempted Accuracy,1,,0.7308626974483596,,,
google/facts-search,gemini-2.5-pro,F1,1,,0.6815864022662889,,,
google/facts-search,gpt-5.1-2025-11-13,Public Score,1,,0.6213483146067416,0.0338441903610514,0.0338441903610514,
google/facts-search,gpt-5.1-2025-11-13,Private Score,1,,0.6267605633802817,0.031013312348439,0.031013312348439,
google/facts-search,gpt-5.1-2025-11-13,Hedging Rate,1,,0.1295116772823779,,,
google/facts-search,gpt-5.1-2025-11-13,Average Searches,1,,3.3418259023354566,,,
google/facts-search,gpt-5.1-2025-11-13,Attempted Accuracy,1,,0.7170731707317073,,,
google/facts-search,gpt-5.1-2025-11-13,F1,1,,0.6674233825198637,,,
google/facts-search,gemini-2.5-flash,Public Score,1,,0.596629213483146,0.030767868729802,0.030767868729802,
google/facts-search,gemini-2.5-flash,Private Score,1,,0.60261569416499,0.0290533623215322,0.0290533623215322,
google/facts-search,gemini-2.5-flash,Hedging Rate,1,,0.2154989384288747,,,
google/facts-search,gemini-2.5-flash,Average Searches,1,,3.3805732484076434,,,
google/facts-search,gemini-2.5-flash,Attempted Accuracy,1,,0.7645466847090663,,,
google/facts-search,gemini-2.5-flash,F1,1,,0.6722189173111243,,,
google/facts-search,gpt-4o-2024-08-06,Public Score,1,,0.5741573033707865,0.0333858096331382,0.0333858096331382,
google/facts-search,gpt-4o-2024-08-06,Private Score,1,,0.562374245472837,0.0319672276815445,0.0319672276815445,
google/facts-search,gpt-4o-2024-08-06,Hedging Rate,1,,0.0589171974522293,,,
google/facts-search,gpt-4o-2024-08-06,Average Searches,1,,2.4378980891719744,,,
google/facts-search,gpt-4o-2024-08-06,Attempted Accuracy,1,,0.6034968979131415,,,
google/facts-search,gpt-4o-2024-08-06,F1,1,,0.5851791085589282,,,
google/facts-search,gpt-oss-120b,Public Score,1,,0.4370786516853933,0.0329350407118309,0.0329350407118309,
google/facts-search,gpt-oss-120b,Private Score,1,,0.4517102615694165,0.0306521100106326,0.0306521100106326,
google/facts-search,gpt-oss-120b,Hedging Rate,1,,0.5148619957537155,,,
google/facts-search,gpt-oss-120b,Average Searches,1,,3.5605095541401277,,,
google/facts-search,gpt-oss-120b,Attempted Accuracy,1,,0.9168490153172868,,,
google/facts-search,gpt-oss-120b,F1,1,,0.598999285203717,,,
google/facts-search,gpt-oss-20b,Public Score,1,,0.3606741573033707,0.0357926095334102,0.0357926095334102,
google/facts-search,gpt-oss-20b,Private Score,1,,0.3360160965794768,0.0331508127438668,0.0331508127438668,
google/facts-search,gpt-oss-20b,Hedging Rate,1,,0.6141188959660298,,,
google/facts-search,gpt-oss-20b,Average Searches,1,,2.8471337579617835,,,
google/facts-search,gpt-oss-20b,Attempted Accuracy,1,,0.9009628610729024,,,
google/facts-search,gpt-oss-20b,F1,1,,0.5017234775947913,,,
google/facts-search,gemini-2.0-flash-001,Public Score,1,,,,,
google/facts-search,gemini-2.0-flash-001,Private Score,1,,,,,
google/facts-search,gemini-2.0-flash-001,Hedging Rate,1,,,,,
google/facts-search,gemini-2.0-flash-001,Average Searches,1,,,,,
google/facts-search,gemini-2.0-flash-001,Attempted Accuracy,1,,,,,
google/facts-search,gemini-2.0-flash-001,F1,1,,,,,
google/facts-multimodal,gemini-2.5-pro,Private Score,1,,0.4734895191,0.03436341835,0.03436341835,
google/facts-multimodal,gemini-2.5-pro,Public Score,1,,0.4637268848,0.03686333124,0.03686333124,
google/facts-multimodal,gemini-2.5-pro,Coverage,1,,0.6773184535,,,
google/facts-multimodal,gemini-2.5-pro,Factuality,1,,0.5884390134,,,
google/facts-multimodal,gemini-3-pro-preview,Private Score,1,,0.4599260173,0.03430111842,0.03430111842,
google/facts-multimodal,gemini-3-pro-preview,Public Score,1,,0.4614285714,0.03692946085,0.03692946085,
google/facts-multimodal,gemini-3-pro-preview,Coverage,1,,0.6836122343,,,
google/facts-multimodal,gemini-3-pro-preview,Factuality,1,,0.5725929188,,,
google/facts-multimodal,gpt-5-2025-08-07,Private Score,1,,0.4315659679,0.03408798221,0.03408798221,
google/facts-multimodal,gpt-5-2025-08-07,Public Score,1,,0.45,0.03685417321,0.03685417321,
google/facts-multimodal,gpt-5-2025-08-07,Coverage,1,,0.5991142654,,,
google/facts-multimodal,gpt-5-2025-08-07,Factuality,1,,0.6467949621,,,
google/facts-multimodal,gpt-5.1-2025-11-13,Private Score,1,,0.4192355117,0.03395992495,0.03395992495,
google/facts-multimodal,gpt-5.1-2025-11-13,Public Score,1,,0.4167852063,0.03644524231,0.03644524231,
google/facts-multimodal,gpt-5.1-2025-11-13,Coverage,1,,0.5830558178,,,
google/facts-multimodal,gpt-5.1-2025-11-13,Factuality,1,,0.6503219424,,,
google/facts-multimodal,gpt-5-mini-2025-08-07,Private Score,1,,0.4229346486,0.03400061685,0.03400061685,
google/facts-multimodal,gpt-5-mini-2025-08-07,Public Score,1,,0.4065620542,0.03636136342,0.03636136342,
google/facts-multimodal,gpt-5-mini-2025-08-07,Coverage,1,,0.5881204947,,,
google/facts-multimodal,gpt-5-mini-2025-08-07,Factuality,1,,0.6509064908,,,
google/facts-multimodal,gemini-2.5-flash,Private Score,1,,0.4167694205,0.03393170872,0.03393170872,
google/facts-multimodal,gemini-2.5-flash,Public Score,1,,0.4028571429,0.03633404302,0.03633404302,
google/facts-multimodal,gemini-2.5-flash,Coverage,1,,0.6475597309,,,
google/facts-multimodal,gemini-2.5-flash,Factuality,1,,0.5385406024,,,
google/facts-multimodal,gpt-4.1-2025-04-14,Private Score,1,,0.4007398274,0.03372691552,0.03372691552,
google/facts-multimodal,gpt-4.1-2025-04-14,Public Score,1,,0.4014285714,0.03631292247,0.03631292247,
google/facts-multimodal,gpt-4.1-2025-04-14,Coverage,1,,0.5726778503,,,
google/facts-multimodal,gpt-4.1-2025-04-14,Factuality,1,,0.6216373084,,,
google/facts-multimodal,o3-2025-04-16,Private Score,1,,0.3797780518,0.03340228371,0.03340228371,
google/facts-multimodal,o3-2025-04-16,Public Score,1,,0.4185714286,0.03654534329,0.03654534329,
google/facts-multimodal,o3-2025-04-16,Coverage,1,,0.6223037839,,,
google/facts-multimodal,o3-2025-04-16,Factuality,1,,0.5573075568,,,
google/facts-multimodal,claude-opus-4-5-20251101,Private Score,1,,0.3992583436,0.03374774077,0.03374774077,
google/facts-multimodal,claude-opus-4-5-20251101,Public Score,1,,0.3840472674,0.0366369903,0.0366369903,
google/facts-multimodal,claude-opus-4-5-20251101,Coverage,1,,0.6207435428,,,
google/facts-multimodal,claude-opus-4-5-20251101,Factuality,1,,0.5106875567,,,
google/facts-multimodal,o4-mini-2025-04-16,Private Score,1,,0.34648582,0.03274974362,0.03274974362,
google/facts-multimodal,o4-mini-2025-04-16,Public Score,1,,0.3428165007,0.03508686877,0.03508686877,
google/facts-multimodal,o4-mini-2025-04-16,Coverage,1,,0.5911126054,,,
google/facts-multimodal,o4-mini-2025-04-16,Factuality,1,,0.4759582413,,,
google/facts-multimodal,claude-opus-4-1-20250805,Private Score,1,,0.3275648949,0.03234057189,0.03234057189,
google/facts-multimodal,claude-opus-4-1-20250805,Public Score,1,,0.3348148148,0.03560162504,0.03560162504,
google/facts-multimodal,claude-opus-4-1-20250805,Coverage,1,,0.5463908831,,,
google/facts-multimodal,claude-opus-4-1-20250805,Factuality,1,,0.4923948176,,,
google/facts-multimodal,claude-sonnet-4-5-thinking-20250929,Private Score,1,,0.3230579531,0.03218500846,0.03218500846,
google/facts-multimodal,claude-sonnet-4-5-thinking-20250929,Public Score,1,,0.2982954545,0.03379576053,0.03379576053,
google/facts-multimodal,claude-sonnet-4-5-thinking-20250929,Coverage,1,,0.5596427771,,,
google/facts-multimodal,claude-sonnet-4-5-thinking-20250929,Factuality,1,,0.4256354389,,,
google/facts-multimodal,claude-sonnet-4-20250514,Private Score,1,,0.30702836,0.0317456805,0.0317456805,
google/facts-multimodal,claude-sonnet-4-20250514,Public Score,1,,0.2654867257,0.03323949937,0.03323949937,
google/facts-multimodal,claude-sonnet-4-20250514,Coverage,1,,0.5016194026,,,
google/facts-multimodal,claude-sonnet-4-20250514,Factuality,1,,0.4621547745,,,
google/facts-multimodal,grok-4-0709,Private Score,1,,0.2626387176325524,0.0302870659631039,0.0302870659631039,
google/facts-multimodal,grok-4-0709,Public Score,1,,0.2514204545454545,0.0320465323703888,0.0320465323703888,
google/facts-multimodal,grok-4-0709,Coverage,1,,0.5820397808213864,,,
google/facts-multimodal,grok-4-0709,Factuality,1,,0.3438354918820006,,,
google/facts-multimodal,gemma-3-27b-it,Private Score,1,,0.2355117139,0.02920312572,0.02920312572,
google/facts-multimodal,gemma-3-27b-it,Public Score,1,,0.2571022727,0.03228339755,0.03228339755,
google/facts-multimodal,gemma-3-27b-it,Coverage,1,,0.5048326997,,,
google/facts-multimodal,gemma-3-27b-it,Factuality,1,,0.3264891128,,,
google/facts-multimodal,-small-2503,Private Score,1,,0.2145499383,0.02825277755,0.02825277755,
google/facts-multimodal,-small-2503,Public Score,1,,0.208869814,0.03013500868,0.03013500868,
google/facts-multimodal,-small-2503,Coverage,1,,0.4283105728,,,
google/facts-multimodal,-small-2503,Factuality,1,,0.3433873298,,,
google/facts-multimodal,gemma-3-12b-it,Private Score,1,,0.2133168927,0.02819357837,0.02819357837,
google/facts-multimodal,gemma-3-12b-it,Public Score,1,,0.2028571429,0.0297894375,0.0297894375,
google/facts-multimodal,gemma-3-12b-it,Coverage,1,,0.4771448026,,,
google/facts-multimodal,gemma-3-12b-it,Factuality,1,,0.281830192,,,
google/facts-multimodal,grok-4-fast-reasoning,Private Score,1,,0.1800246609124537,0.026442594204482,0.026442594204482,
google/facts-multimodal,grok-4-fast-reasoning,Public Score,1,,0.1747159090909091,0.0280497971074391,0.0280497971074391,
google/facts-multimodal,grok-4-fast-reasoning,Coverage,1,,0.5102231776487611,,,
google/facts-multimodal,grok-4-fast-reasoning,Factuality,1,,0.2520819244517437,,,
google/facts-multimodal,gemma-3-4b-it,Private Score,1,,0.1319358816,0.02329136966,0.02329136966,
google/facts-multimodal,gemma-3-4b-it,Public Score,1,,0.1408250356,0.02571290647,0.02571290647,
google/facts-multimodal,gemma-3-4b-it,Coverage,1,,0.4090687182,,,
google/facts-multimodal,gemma-3-4b-it,Factuality,1,,0.1821890682,,,
google/facts-grounding,gemini-2.5-pro,Public Score,1,,0.7430232558139535,0.0292043120377493,0.0292043120377493,
google/facts-grounding,gemini-2.5-pro,Private Score,1,,0.7427240977881258,0.0292324234765368,0.0292324234765368,
google/facts-grounding,llama-3-glm-v2,Public Score,1,,0.7203488372093023,0.0299970543424771,0.0299970543424771,
google/facts-grounding,llama-3-glm-v2,Private Score,1,,0.7147846332945286,0.0301943422220964,0.0301943422220964,
google/facts-grounding,gemini-2.5-flash,Public Score,1,,0.7046511627906977,0.0304897304236586,0.0304897304236586,
google/facts-grounding,gemini-2.5-flash,Private Score,1,,0.6949941792782305,0.0307890406134841,0.0307890406134841,
google/facts-grounding,gpt-5-2025-08-07,Public Score,1,,0.6930232558139535,0.0308265915051677,0.0308265915051677,
google/facts-grounding,gpt-5-2025-08-07,Private Score,1,,0.69965075669383,0.0306552903765234,0.0306552903765234,
google/facts-grounding,gemini-3-pro-preview,Public Score,1,,0.7042007001166861,0.0305565611670003,0.0305565611670003,
google/facts-grounding,gemini-3-pro-preview,Private Score,1,,0.6763678696158324,0.0312873520842527,0.0312873520842527,
google/facts-grounding,claude-opus-4-5-20251101,Public Score,1,,0.6435239207,0.03206677052,0.03206677052,
google/facts-grounding,claude-opus-4-5-20251101,Private Score,1,,0.5977881257,0.032790844,0.032790844,
google/facts-grounding,claude-sonnet-4-5-thinking-20250929,Public Score,1,,0.6446907818,0.03204325661,0.03204325661,
google/facts-grounding,claude-sonnet-4-5-thinking-20250929,Private Score,1,,0.5908032596,0.03288054695,0.03288054695,
google/facts-grounding,claude-sonnet-4-5-20250929,Public Score,1,,0.6011627906976744,0.0327259864115203,0.0327259864115203,
google/facts-grounding,claude-sonnet-4-5-20250929,Private Score,1,,0.5733410942956927,0.033074893327115,0.033074893327115,
google/facts-grounding,gemma-3-12b-it,Public Score,1,,0.5944055944055944,0.0328542735835113,0.0328542735835113,
google/facts-grounding,gemma-3-12b-it,Private Score,1,,0.5722610722610723,0.0331047976342843,0.0331047976342843,
google/facts-grounding,gpt-5-mini-2025-08-07,Public Score,1,,0.5828471411901983,0.0330128202694331,0.0330128202694331,
google/facts-grounding,gpt-5-mini-2025-08-07,Private Score,1,,0.5832363213038417,0.0329699828722157,0.0329699828722157,
google/facts-grounding,-v3.1,Public Score,1,,0.5709302325581396,0.0330791501431024,0.0330791501431024,
google/facts-grounding,-v3.1,Private Score,1,,0.5774155995343423,0.0330333406558907,0.0330333406558907,
google/facts-grounding,gemma-3-27b-it,Public Score,1,,0.5802325581395349,0.0329840733758704,0.0329840733758704,
google/facts-grounding,gemma-3-27b-it,Private Score,1,,0.5471478463329453,0.0332875686344322,0.0332875686344322,
google/facts-grounding,claude-sonnet-4-20250514,Public Score,1,,0.5866279069767442,0.0329117368550523,0.0329117368550523,
google/facts-grounding,claude-sonnet-4-20250514,Private Score,1,,0.5349243306169965,0.0333548886339863,0.0333548886339863,
google/facts-grounding,-r1-0528,Public Score,1,,0.5575581395348838,0.0331949524180301,0.0331949524180301,
google/facts-grounding,-r1-0528,Private Score,1,,0.5622817229336438,0.0331761383250273,0.0331761383250273,
google/facts-grounding,claude-opus-4-1-20250805,Public Score,1,,0.5505813953488372,0.0332456749941209,0.0332456749941209,
google/facts-grounding,claude-opus-4-1-20250805,Private Score,1,,0.5448717948717948,0.0333210352449823,0.0333210352449823,
google/facts-grounding,grok-4-0709,Public Score,1,,0.5494186046511628,0.0332534855710886,0.0332534855710886,
google/facts-grounding,grok-4-0709,Private Score,1,,0.5454545454545454,0.0333174986885582,0.0333174986885582,
google/facts-grounding,gpt-5.1-2025-11-13,Public Score,1,,0.4842473746,0.03345892945,0.03345892945,
google/facts-grounding,gpt-5.1-2025-11-13,Private Score,1,,0.516298021,0.03341878616,0.03341878616,
google/facts-grounding,-large-2411,Public Score,1,,0.5046511627906977,0.0334156626985851,0.0334156626985851,
google/facts-grounding,-large-2411,Private Score,1,,0.490104772991851,0.0334300055307296,0.0334300055307296,
google/facts-grounding,qwen3-235b-a22b-thinking-2507,Public Score,1,,0.4645348837209302,0.033332940205005,0.033332940205005,
google/facts-grounding,qwen3-235b-a22b-thinking-2507,Private Score,1,,0.5,0.0334365540869942,0.0334365540869942,
google/facts-grounding,gpt-4.1-2025-04-14,Public Score,1,,0.4534883720930232,0.0332722098612408,0.0332722098612408,
google/facts-grounding,gpt-4.1-2025-04-14,Private Score,1,,0.459254947613504,0.0333253491495144,0.0333253491495144,
google/facts-grounding,grok-3-mini,Public Score,1,,0.4581395348837209,0.0332997891342495,0.0332997891342495,
google/facts-grounding,grok-3-mini,Private Score,1,,0.4540162980209546,0.0332948505746089,0.0332948505746089,
google/facts-grounding,-small-2503,Public Score,1,,0.4358226371061843,0.0331986482143249,0.0331986482143249,
google/facts-grounding,-small-2503,Private Score,1,,0.430151338766007,0.0331086836872904,0.0331086836872904,
google/facts-grounding,grok-4-fast-reasoning,Public Score,1,,0.4299883313885647,0.0331457528901712,0.0331457528901712,
google/facts-grounding,grok-4-fast-reasoning,Private Score,1,,0.432983682983683,0.0331541570667305,0.0331541570667305,
google/facts-grounding,qwen3-235b-a22b-instruct-2507,Public Score,1,,0.4034883720930232,0.032788672512311,0.032788672512311,
google/facts-grounding,qwen3-235b-a22b-instruct-2507,Private Score,1,,0.4126891734575087,0.0329228217243695,0.0329228217243695,
google/facts-grounding,gemma-3-4b-it,Public Score,1,,0.372960372960373,0.0323581203714583,0.0323581203714583,
google/facts-grounding,gemma-3-4b-it,Private Score,1,,0.3956876456876457,0.0327198594086378,0.0327198594086378,
google/facts-grounding,o3-2025-04-16,Public Score,1,,0.3703488372093023,0.0322741165466982,0.0322741165466982,
google/facts-grounding,o3-2025-04-16,Private Score,1,,0.3538998835855646,0.031977288019604,0.031977288019604,
google/facts-grounding,-v3,Public Score,1,,0.3337209302325581,0.0315150988381864,0.0315150988381864,
google/facts-grounding,-v3,Private Score,1,,0.3341094295692666,0.031542586886921,0.031542586886921,
google/facts-grounding,gpt-oss-120b,Public Score,1,,0.2994186046511627,0.0306102979202146,0.0306102979202146,
google/facts-grounding,gpt-oss-120b,Private Score,1,,0.3149010477299185,0.0310609842640569,0.0310609842640569,
google/facts-grounding,o4-mini-2025-04-16,Public Score,1,,0.2988372093023256,0.0305932511433023,0.0305932511433023,
google/facts-grounding,o4-mini-2025-04-16,Private Score,1,,0.2881257275902212,0.0302861575747793,0.0302861575747793,
google/facts-grounding,gpt-oss-20b,Public Score,1,,0.2302325581395349,0.0281359772406252,0.0281359772406252,
google/facts-grounding,gpt-oss-20b,Private Score,1,,0.2316647264260768,0.0282134925776029,0.0282134925776029,
google/facts-grounding,claude-3-5-sonnet-20241022,Public Score,1,,,,,
google/facts-grounding,claude-3-5-sonnet-20241022,Private Score,1,,,,,
google/facts-grounding,gemini-1.5-pro-002,Public Score,1,,,,,
google/facts-grounding,gemini-1.5-pro-002,Private Score,1,,,,,
google/facts-grounding,gpt-4o-2024-08-06,Public Score,1,,,,,
google/facts-grounding,gpt-4o-2024-08-06,Private Score,1,,,,,
google/facts-grounding,gemini-1.5-flash-002,Public Score,1,,,,,
google/facts-grounding,gemini-1.5-flash-002,Private Score,1,,,,,
google/facts-grounding,gemini-1.5-flash-8b-001,Public Score,1,,,,,
google/facts-grounding,gemini-1.5-flash-8b-001,Private Score,1,,,,,
google/facts-grounding,gemini-2.0-flash-001,Public Score,1,,,,,
google/facts-grounding,gemini-2.0-flash-001,Private Score,1,,,,,
google/facts-grounding,gemini-2.5-pro-preview-05-06,Public Score,1,,,,,
google/facts-grounding,gemini-2.5-pro-preview-05-06,Private Score,1,,,,,
google/facts-grounding,grok-2-1212,Public Score,1,,,,,
google/facts-grounding,grok-2-1212,Private Score,1,,,,,
google/facts-grounding,o3-mini-2025-01-31,Public Score,1,,,,,
google/facts-grounding,o3-mini-2025-01-31,Private Score,1,,,,,
google/facts-grounding,o1-mini-2024-09-12,Public Score,1,,,,,
google/facts-grounding,o1-mini-2024-09-12,Private Score,1,,,,,
google/facts-grounding,o1-2024-12-17,Public Score,1,,,,,
google/facts-grounding,o1-2024-12-17,Private Score,1,,,,,
google/facts-grounding,gpt-4.5-preview-2025-02-27,Public Score,1,,,,,
google/facts-grounding,gpt-4.5-preview-2025-02-27,Private Score,1,,,,,
google/facts-grounding,gpt-4o-mini-2024-07-18,Public Score,1,,,,,
google/facts-grounding,gpt-4o-mini-2024-07-18,Private Score,1,,,,,
google/facts-grounding,gpt-3.5-turbo-1106,Public Score,1,,,,,
google/facts-grounding,gpt-3.5-turbo-1106,Private Score,1,,,,,
google/facts-grounding,claude-3-5-haiku-20241022,Public Score,1,,,,,
google/facts-grounding,claude-3-5-haiku-20241022,Private Score,1,,,,,
google/facts-grounding,claude-3-7-sonnet-20250219,Public Score,1,,,,,
google/facts-grounding,claude-3-7-sonnet-20250219,Private Score,1,,,,,
google/facts-grounding,ministral-3b-2410,Public Score,1,,,,,
google/facts-grounding,ministral-3b-2410,Private Score,1,,,,,
google/facts-grounding,ministral-8b-2410,Public Score,1,,,,,
google/facts-grounding,ministral-8b-2410,Private Score,1,,,,,
google/facts-grounding,codestral-2501,Public Score,1,,,,,
google/facts-grounding,codestral-2501,Private Score,1,,,,,
google/facts-grounding,open-mixtral-8x22b-2404,Public Score,1,,,,,
google/facts-grounding,open-mixtral-8x22b-2404,Private Score,1,,,,,
google/facts-grounding,llama-3.1-405b-instruct,Public Score,1,,,,,
google/facts-grounding,llama-3.1-405b-instruct,Private Score,1,,,,,
google/facts-grounding,llama-3.1-70b-instruct,Public Score,1,,,,,
google/facts-grounding,llama-3.1-70b-instruct,Private Score,1,,,,,
google/facts-grounding,llama-3.1-8b-instruct,Public Score,1,,,,,
google/facts-grounding,llama-3.1-8b-instruct,Private Score,1,,,,,
google/facts-grounding,-r1-0120,Public Score,1,,,,,
google/facts-grounding,-r1-0120,Private Score,1,,,,,
google/facts-grounding,gemini-2.5-flash-preview-05-20,Public Score,1,,,,,
google/facts-grounding,gemini-2.5-flash-preview-05-20,Private Score,1,,,,,
google/facts-grounding,claude-opus-4-20250514,Public Score,1,,,,,
google/facts-grounding,claude-opus-4-20250514,Private Score,1,,,,,
google/facts-grounding,grok-3,Public Score,1,,,,,
google/facts-grounding,grok-3,Private Score,1,,,,,
google/facts-grounding,gemini-2.5-pro-preview-06-05,Public Score,1,,,,,
google/facts-grounding,gemini-2.5-pro-preview-06-05,Private Score,1,,,,,
google/facts-grounding,gemini-2.0-pro,Public Score,1,,,,,
google/facts-grounding,gemini-2.0-pro,Private Score,1,,,,,
google/facts-grounding,gemma-3-1b-it,Public Score,1,,,,,
google/facts-grounding,gemma-3-1b-it,Private Score,1,,,,,
google/facts-grounding,-medium-3,Public Score,1,,,,,
google/facts-grounding,-medium-3,Private Score,1,,,,,
google/facts-grounding,grok-4.1-fast-reasoning,Public Score,1,,,,,
google/facts-grounding,grok-4.1-fast-reasoning,Private Score,1,,,,,
google/facts-grounding,claude-haiku-4-5-20251001,Public Score,1,,,,,
google/facts-grounding,claude-haiku-4-5-20251001,Private Score,1,,,,,
